time(ms);MISFIRE;CATEMP11(°C);CATEMP21(°C);ECT(°C);TFTV(V);RPM(1/min);O2S12(V);O2S22(V)
476800;No;533;533;92;1.09;1305;0.78;0.74
476829;No;533;533;92;1.09;1309;0.78;0.74
476859;No;533;533;92;1.09;1313;0.78;0.74
476890;No;533;533;92;1.09;1317;0.78;0.73
476921;No;533;533;92;1.09;1313;0.78;0.73
476949;No;533;533;92;1.09;1309;0.78;0.73
476979;No;533;533;92;1.09;1306;0.78;0.73
477010;No;533;533;92;1.09;1302;0.78;0.73
477077;No;533;533;92;1.09;1298;0.78;0.73
477101;No;533;533;92;1.09;1294;0.78;0.73
477132;No;533;533;92;1.09;1290;0.78;0.73
477162;No;533;533;92;1.09;1286;0.78;0.73
477189;No;533;533;92;1.09;1286;0.78;0.73
477221;No;533;533;92;1.09;1285;0.78;0.73
477251;No;533;533;92;1.09;1284;0.78;0.73
477282;No;533;533;92;1.09;1283;0.78;0.73
477310;No;533;533;92;1.09;1282;0.78;0.73
477373;No;533;533;92;1.09;1281;0.78;0.73
477400;No;533;533;92;1.09;1280;0.78;0.73
477429;No;533;533;92;1.09;1279;0.78;0.73
477462;No;533;533;92;1.09;1276;0.78;0.73
477490;No;533;533;92;1.09;1273;0.78;0.73
477521;No;533;533;92;1.09;1270;0.78;0.73
477552;No;532;533;92;1.09;1266;0.78;0.73
477580;No;532;532;92;1.09;1263;0.78;0.73
477611;No;532;532;92;1.09;1260;0.78;0.73
477640;No;532;532;92;1.09;1256;0.78;0.73
477699;No;532;532;92;1.09;1253;0.78;0.73
477733;No;532;532;92;1.09;1248;0.78;0.73
477759;No;532;532;92;1.09;1244;0.78;0.73
477790;No;532;532;92;1.09;1239;0.78;0.73
477821;No;532;532;92;1.09;1234;0.78;0.73
477849;No;532;532;92;1.09;1229;0.78;0.73
477879;No;532;532;92;1.09;1224;0.77;0.73
477911;No;532;532;92;1.09;1220;0.77;0.73
477975;No;532;532;92;1.09;1215;0.77;0.73
478003;No;532;532;92;1.09;1207;0.77;0.73
478032;No;532;532;92;1.09;1199;0.77;0.73
478062;No;532;532;92;1.09;1192;0.77;0.73
478091;No;532;532;92;1.09;1184;0.77;0.73
478122;No;532;532;92;1.09;1176;0.77;0.73
478153;No;532;532;92;1.09;1168;0.77;0.73
478179;No;532;532;92;1.09;1160;0.77;0.73
478211;No;532;532;92;1.09;1152;0.77;0.73
478240;No;532;532;92;1.09;1152;0.77;0.73
478302;No;532;532;92;1.09;1151;0.77;0.73
478332;No;532;532;92;1.09;1150;0.77;0.73
478359;No;532;532;92;1.09;1150;0.77;0.73
478399;No;532;532;92;1.09;1149;0.77;0.73
478423;No;532;532;92;1.09;1149;0.77;0.73
478453;No;532;532;92;1.09;1148;0.77;0.73
478479;No;532;532;92;1.09;1148;0.77;0.73
478511;No;532;532;92;1.09;1150;0.77;0.73
478574;No;532;532;92;1.09;1152;0.77;0.73
478600;No;532;532;92;1.09;1154;0.77;0.73
478632;No;532;532;92;1.09;1156;0.77;0.73
478662;No;532;532;92;1.09;1158;0.77;0.73
478689;No;532;532;92;1.09;1161;0.77;0.73
478722;No;532;532;92;1.09;1163;0.77;0.73
478749;No;532;532;92;1.09;1165;0.77;0.72
478780;No;532;532;92;1.09;1166;0.77;0.72
478811;No;532;532;92;1.09;1167;0.77;0.72
478877;No;532;532;92;1.09;1168;0.77;0.72
478902;No;532;532;92;1.09;1168;0.77;0.72
478930;No;532;532;92;1.09;1169;0.77;0.72
478977;No;532;532;92;1.09;1170;0.77;0.72
478989;No;532;532;92;1.09;1171;0.77;0.72
479021;No;532;532;92;1.09;1172;0.77;0.72
479052;No;531;532;92;1.09;1171;0.77;0.72
479082;No;531;531;92;1.09;1170;0.77;0.72
479109;No;531;531;92;1.09;1170;0.77;0.72
479173;No;531;531;92;1.08;1170;0.77;0.72
479202;No;531;531;92;1.08;1169;0.77;0.72
479232;No;531;531;92;1.08;1168;0.77;0.72
479262;No;531;531;92;1.08;1168;0.77;0.72
479289;No;531;531;92;1.08;1167;0.77;0.72
479321;No;531;531;92;1.08;1166;0.77;0.72
479351;No;531;531;92;1.08;1165;0.77;0.72
479381;No;531;531;92;1.08;1164;0.77;0.72
479412;No;531;531;92;1.08;1162;0.77;0.72
479474;No;531;531;92;1.08;1162;0.77;0.73
479499;No;531;531;92;1.08;1160;0.77;0.73
479529;No;531;531;92;1.08;1159;0.77;0.73
479562;No;531;531;92;1.08;1158;0.77;0.73
479592;No;531;531;92;1.08;1160;0.77;0.73
479624;No;531;531;92;1.08;1162;0.77;0.73
479652;No;531;531;92;1.08;1163;0.77;0.73
479679;No;531;531;92;1.08;1165;0.77;0.73
479712;No;531;531;92;1.08;1166;0.77;0.73
479740;No;531;531;92;1.08;1168;0.77;0.73
479802;No;531;531;92;1.08;1170;0.77;0.73
479832;No;531;531;92;1.08;1172;0.77;0.73
479859;No;531;531;92;1.08;1172;0.77;0.73
479892;No;531;531;92;1.08;1173;0.77;0.73
479924;No;531;531;92;1.08;1174;0.77;0.73
479952;No;531;531;92;1.08;1175;0.77;0.73
479980;No;531;531;92;1.08;1176;0.77;0.73
480012;No;530;531;92;1.08;1176;0.77;0.73
480075;No;530;530;92;1.08;1177;0.77;0.73
480102;No;530;530;92;1.08;1178;0.77;0.72
480130;No;530;530;92;1.08;1178;0.77;0.72
480159;No;530;530;92;1.08;1178;0.77;0.72
480191;No;530;530;92;1.08;1177;0.77;0.72
480224;No;530;530;92;1.08;1177;0.77;0.72
480281;No;530;530;92;1.08;1176;0.77;0.73
480311;No;530;530;92;1.08;1176;0.77;0.73
480374;No;530;530;92;1.08;1176;0.77;0.73
480401;No;530;530;92;1.08;1176;0.77;0.73
480429;No;530;530;92;1.08;1176;0.77;0.73
480459;No;530;530;92;1.08;1176;0.77;0.73
480489;No;530;530;92;1.08;1177;0.77;0.73
480523;No;530;530;92;1.08;1177;0.77;0.73
480551;No;530;530;92;1.08;1178;0.77;0.73
480579;No;530;530;92;1.08;1178;0.77;0.73
480610;No;530;530;92;1.08;1178;0.77;0.73
480673;No;530;530;92;1.08;1179;0.77;0.72
480701;No;530;530;92;1.08;1179;0.77;0.72
480729;No;530;530;92;1.08;1178;0.77;0.72
480761;No;530;530;92;1.08;1178;0.77;0.72
480793;No;530;530;92;1.08;1178;0.77;0.72
480823;No;530;530;92;1.07;1178;0.77;0.72
480849;No;530;530;92;1.07;1177;0.77;0.72
480882;No;530;530;92;1.07;1177;0.77;0.72
480910;No;530;530;92;1.07;1177;0.77;0.72
480975;No;530;530;92;1.07;1176;0.77;0.72
481001;No;530;530;92;1.07;1176;0.77;0.72
481031;No;529;530;92;1.07;1176;0.77;0.72
481062;No;529;529;92;1.07;1176;0.77;0.72
481090;No;529;529;92;1.07;1175;0.77;0.72
481123;No;529;529;92;1.07;1175;0.77;0.72
481151;No;529;529;92;1.07;1174;0.77;0.72
481183;No;529;529;92;1.07;1174;0.77;0.72
481211;No;529;529;92;1.07;1174;0.77;0.72
481240;No;529;529;92;1.07;1174;0.77;0.72
481299;No;529;529;92;1.07;1173;0.77;0.72
481331;No;529;529;92;1.07;1173;0.77;0.72
481363;No;529;529;92;1.07;1172;0.77;0.72
481389;No;529;529;92;1.07;1172;0.77;0.72
481421;No;529;529;92;1.07;1172;0.77;0.72
481452;No;529;529;92;1.07;1171;0.77;0.72
481482;No;529;529;92;1.07;1169;0.77;0.72
481512;No;529;529;92;1.07;1167;0.77;0.72
481602;No;529;529;92;1.07;1165;0.77;0.72
481632;No;529;529;92;1.07;1163;0.77;0.72
481661;No;529;528;92;1.07;1161;0.77;0.72
481689;No;529;528;92;1.07;1159;0.77;0.72
481721;No;528;528;92;1.07;1156;0.77;0.72
481752;No;528;528;92;1.07;1154;0.77;0.72
481782;No;528;528;92;1.07;1153;0.77;0.72
481812;No;528;528;92;1.07;1152;0.77;0.72
481876;No;528;528;92;1.07;1150;0.77;0.72
481899;No;528;528;92;1.07;1149;0.77;0.72
481932;No;528;528;92;1.07;1147;0.77;0.72
481961;No;528;528;92;1.07;1146;0.77;0.72
481993;No;528;528;92;1.07;1144;0.77;0.72
482023;No;528;528;92;1.07;1143;0.77;0.72
482051;No;528;528;92;1.07;1140;0.77;0.72
482082;No;528;528;92;1.07;1137;0.77;0.72
482112;No;528;528;92;1.07;1134;0.77;0.72
482140;No;528;528;92;1.07;1132;0.77;0.72
482199;No;528;528;92;1.07;1129;0.77;0.72
482230;No;528;528;92;1.07;1126;0.77;0.72
482263;No;528;528;92;1.07;1123;0.77;0.72
482292;No;528;528;92;1.07;1120;0.77;0.72
482324;No;528;528;92;1.07;1117;0.77;0.72
482351;No;528;528;92;1.07;1114;0.77;0.72
482379;No;528;527;92;1.07;1111;0.77;0.72
482410;No;528;527;92;1.07;1108;0.77;0.72
482485;No;528;527;92;1.07;1104;0.77;0.72
482499;No;527;527;92;1.07;1101;0.77;0.72
482529;No;527;527;92;1.07;1098;0.77;0.72
482563;No;527;527;92;1.07;1094;0.77;0.72
482591;No;527;527;92;1.07;1090;0.77;0.72
482623;No;527;527;92;1.07;1086;0.77;0.72
482652;No;527;527;92;1.07;1082;0.77;0.72
482682;No;527;527;92;1.07;1078;0.77;0.72
482712;No;527;527;92;1.07;1074;0.77;0.72
482740;No;527;527;92;1.07;1070;0.77;0.72
482817;No;527;527;92;1.07;1065;0.77;0.72
482830;No;527;527;92;1.07;1061;0.77;0.72
482863;No;527;527;92;1.07;1057;0.77;0.72
482889;No;527;527;92;1.07;1054;0.77;0.72
482923;No;527;527;92;1.07;1050;0.77;0.72
482951;No;527;527;92;1.07;1046;0.77;0.72
482979;No;527;527;92;1.07;1042;0.77;0.72
483010;No;527;527;92;1.07;1039;0.77;0.72
483074;No;527;527;92;1.07;1035;0.77;0.72
483102;No;527;527;92;1.07;1031;0.77;0.72
483131;No;527;527;92;1.07;1027;0.77;0.72
483162;No;527;526;92;1.07;1022;0.77;0.72
483192;No;526;526;92;1.07;1018;0.77;0.72
483223;No;526;526;92;1.07;1013;0.77;0.72
483250;No;526;526;92;1.07;1008;0.77;0.72
483283;No;526;526;92;1.07;1004;0.77;0.72
483309;No;526;526;92;1.07;999;0.77;0.72
483374;No;526;526;92;1.07;994;0.77;0.72
483402;No;526;526;92;1.07;991;0.77;0.72
483432;No;526;526;92;1.07;988;0.77;0.72
483462;No;526;526;92;1.07;984;0.77;0.72
483493;No;526;526;92;1.07;981;0.77;0.72
483521;No;526;526;92;1.07;978;0.77;0.72
483553;No;526;526;92;1.07;974;0.77;0.72
483581;No;526;526;92;1.07;971;0.77;0.72
483609;No;526;526;92;1.07;968;0.77;0.72
483674;No;526;526;92;1.07;966;0.77;0.72
483704;No;526;526;92;1.07;964;0.77;0.72
483732;No;526;526;92;1.07;961;0.77;0.72
483761;No;526;526;92;1.07;959;0.77;0.72
483792;No;526;526;92;1.07;957;0.77;0.72
483822;No;526;526;92;1.07;955;0.76;0.72
483849;No;526;526;92;1.07;953;0.76;0.72
483883;No;526;526;92;1.07;951;0.76;0.72
483911;No;526;526;92;1.07;949;0.76;0.72
483977;No;526;526;92;1.07;948;0.76;0.72
484000;No;526;526;92;1.07;946;0.76;0.72
484032;No;526;526;92;1.07;944;0.76;0.72
484062;No;526;526;92;1.07;942;0.77;0.72
484101;No;526;526;92;1.07;940;0.77;0.72
484121;No;526;526;92;1.07;938;0.77;0.72
484152;No;526;525;92;1.07;936;0.77;0.72
484182;No;525;525;92;1.07;936;0.77;0.72
484212;No;525;525;92;1.07;935;0.77;0.72
484271;No;525;525;92;1.07;934;0.77;0.72
484303;No;525;525;92;1.07;934;0.77;0.72
484332;No;525;525;92;1.07;933;0.77;0.72
484360;No;525;525;92;1.07;932;0.76;0.72
484389;No;525;525;92;1.07;931;0.76;0.72
484421;No;525;525;92;1.07;930;0.76;0.72
484449;No;525;525;92;1.07;931;0.76;0.72
484482;No;525;525;92;1.07;931;0.76;0.72
484509;No;525;525;92;1.07;932;0.76;0.72
484540;No;525;525;92;1.07;932;0.76;0.72
484598;No;525;525;92;1.07;932;0.76;0.72
484629;No;525;525;92;1.07;933;0.76;0.72
484659;No;525;525;92;1.07;933;0.76;0.72
484690;No;525;525;92;1.07;934;0.76;0.72
484722;No;525;525;92;1.07;932;0.76;0.72
484753;No;525;525;92;1.07;930;0.76;0.72
484779;No;525;525;92;1.07;928;0.76;0.72
484809;No;525;525;92;1.07;926;0.76;0.72
484839;No;525;525;92;1.07;924;0.76;0.72
484897;No;525;525;92;1.07;922;0.76;0.72
484932;No;525;525;92;1.07;920;0.76;0.72
484966;No;525;525;92;1.07;918;0.76;0.72
484991;No;524;525;92;1.07;918;0.76;0.72
485022;No;524;524;92;1.07;918;0.76;0.72
485049;No;524;524;92;1.07;918;0.76;0.72
485083;No;524;524;92;1.07;918;0.76;0.72
485112;No;524;524;92;1.07;918;0.76;0.72
485139;No;524;524;92;1.07;918;0.76;0.72
485199;No;524;524;92;1.07;918;0.76;0.72
485232;No;524;524;92;1.07;918;0.76;0.72
485260;No;524;524;92;1.07;918;0.76;0.72
485291;No;524;524;92;1.07;918;0.76;0.72
485322;No;524;524;92;1.07;917;0.76;0.72
485350;No;524;524;92;1.07;917;0.76;0.72
485411;No;524;524;92;1.07;917;0.76;0.72
485442;No;524;524;92;1.07;917;0.76;0.72
485498;No;524;524;92;1.07;916;0.76;0.72
485532;No;524;524;92;1.07;916;0.76;0.72
485561;No;524;524;92;1.07;915;0.76;0.72
485592;No;524;524;92;1.07;914;0.76;0.72
485624;No;524;524;92;1.07;913;0.76;0.72
485651;No;524;524;92;1.07;912;0.76;0.72
485679;No;524;524;92;1.07;911;0.76;0.72
485711;No;524;524;92;1.06;910;0.76;0.72
485742;No;524;524;92;1.06;908;0.76;0.72
485798;No;524;524;92;1.06;908;0.76;0.72
485832;No;524;524;92;1.07;909;0.76;0.72
485863;No;524;524;92;1.07;910;0.76;0.72
485889;No;524;524;92;1.07;912;0.76;0.72
485921;No;524;524;92;1.07;913;0.76;0.72
485950;No;524;523;92;1.07;914;0.76;0.72
485981;No;523;523;92;1.07;916;0.76;0.72
486012;No;523;523;92;1.07;917;0.76;0.72
486039;No;523;523;92;1.07;918;0.76;0.72
486100;No;523;523;92;1.07;918;0.76;0.72
486132;No;523;523;92;1.07;918;0.76;0.72
486162;No;523;523;92;1.07;919;0.76;0.72
486192;No;523;523;92;1.07;919;0.76;0.72
486224;No;523;523;92;1.07;919;0.76;0.72
486252;No;523;523;92;1.07;920;0.76;0.72
486281;No;523;523;92;1.07;920;0.76;0.72
486309;No;523;523;92;1.07;920;0.76;0.72
486340;No;523;523;92;1.07;918;0.76;0.72
486397;No;523;523;92;1.07;916;0.76;0.72
486429;No;523;523;92;1.07;914;0.76;0.72
486460;No;523;523;92;1.07;912;0.76;0.72
486492;No;523;523;92;1.07;910;0.76;0.72
486522;No;523;523;92;1.07;908;0.76;0.72
486549;No;523;523;92;1.07;906;0.76;0.72
486581;No;523;523;92;1.07;904;0.76;0.72
486612;No;523;523;92;1.07;904;0.76;0.72
486657;No;523;523;92;1.07;906;0.76;0.72
486730;No;523;523;92;1.07;906;0.76;0.72
486761;No;523;523;92;1.07;907;0.76;0.72
486793;No;523;523;92;1.07;908;0.76;0.72
486823;No;522;523;92;1.07;909;0.76;0.72
486850;No;522;522;92;1.07;910;0.76;0.72
486881;No;522;522;92;1.07;910;0.76;0.72
486909;No;522;522;92;1.07;911;0.76;0.72
486940;No;522;522;92;1.07;912;0.76;0.72
486998;No;522;522;92;1.07;912;0.76;0.72
487030;No;522;522;92;1.07;914;0.76;0.72
487060;No;522;522;92;1.07;914;0.76;0.72
487090;No;522;522;92;1.07;915;0.76;0.72
487120;No;522;522;92;1.07;916;0.76;0.72
487152;No;522;522;92;1.07;916;0.76;0.72
487180;No;522;522;92;1.07;916;0.76;0.72
487212;No;522;522;92;1.07;915;0.76;0.72
487239;No;522;522;92;1.07;914;0.76;0.72
487302;No;522;522;92;1.07;913;0.76;0.72
487329;No;522;522;92;1.07;912;0.76;0.72
487360;No;522;522;92;1.07;911;0.76;0.72
487393;No;522;522;92;1.07;910;0.76;0.72
487423;No;522;522;92;1.07;910;0.76;0.72
487451;No;522;522;92;1.07;910;0.76;0.72
487480;No;522;522;92;1.07;911;0.76;0.72
487512;No;522;522;92;1.07;912;0.76;0.72
487541;No;522;522;92;1.07;913;0.76;0.72
487601;No;522;522;92;1.07;914;0.76;0.72
487632;No;522;522;92;1.07;914;0.76;0.72
487659;No;522;522;92;1.07;916;0.76;0.72
487692;No;522;522;92;1.07;916;0.76;0.72
487722;No;522;522;92;1.07;916;0.76;0.72
487749;No;522;522;92;1.07;916;0.76;0.72
487780;No;522;522;92;1.07;916;0.76;0.72
487813;No;522;522;92;1.07;916;0.76;0.72
487839;No;522;522;92;1.07;916;0.76;0.72
487900;No;521;522;92;1.07;915;0.76;0.72
487939;No;521;521;92;1.07;915;0.76;0.72
487962;No;521;521;92;1.07;915;0.76;0.72
487992;No;521;521;92;1.07;914;0.76;0.72
488020;No;521;521;92;1.07;913;0.76;0.72
488050;No;521;521;92;1.07;912;0.76;0.72
488083;No;521;521;92;1.07;910;0.76;0.72
488110;No;521;521;92;1.07;910;0.76;0.72
488141;No;521;521;92;1.07;908;0.76;0.72
488201;No;521;521;92;1.07;907;0.76;0.72
488232;No;521;521;92;1.07;906;0.76;0.72
488260;No;521;521;92;1.07;925;0.76;0.72
488292;No;521;521;92;1.07;943;0.76;0.72
488324;No;521;521;92;1.07;962;0.76;0.72
488351;No;521;521;92;1.07;980;0.76;0.72
488379;No;521;521;92;1.07;999;0.76;0.72
488412;No;521;521;92;1.07;1018;0.76;0.72
488440;No;521;521;92;1.07;1036;0.76;0.72
488501;No;520;520;92;1.07;1055;0.76;0.72
488530;No;520;520;92;1.07;1058;0.76;0.72
488563;No;520;520;92;1.07;1062;0.76;0.72
488589;No;520;520;92;1.07;1065;0.76;0.72
488621;No;520;520;92;1.07;1068;0.76;0.72
488649;No;520;520;92;1.07;1072;0.76;0.72
488680;No;520;520;92;1.07;1075;0.76;0.72
488713;No;520;520;92;1.07;1079;0.76;0.72
488739;No;520;520;92;1.07;1082;0.76;0.72
488801;No;520;520;92;1.07;1076;0.76;0.72
488830;No;520;520;92;1.07;1070;0.76;0.72
488863;No;520;520;92;1.07;1064;0.76;0.72
488889;No;520;520;92;1.07;1058;0.76;0.72
488923;No;520;520;92;1.07;1052;0.76;0.72
488953;No;520;520;92;1.07;1046;0.76;0.72
488980;No;519;520;92;1.07;1040;0.76;0.72
489009;No;519;519;92;1.07;1034;0.76;0.72
489039;No;519;519;92;1.07;1026;0.76;0.72
489099;No;519;519;92;1.07;1019;0.76;0.72
489129;No;519;519;92;1.07;1011;0.77;0.72
489161;No;519;519;92;1.07;1004;0.77;0.72
489192;No;519;519;92;1.07;996;0.77;0.72
489249;No;519;519;92;1.07;989;0.77;0.72
489280;No;519;519;92;1.07;982;0.77;0.72
489312;No;519;519;92;1.07;974;0.77;0.72
489340;No;519;519;92;1.07;981;0.77;0.72
489400;No;519;519;92;1.07;988;0.77;0.72
489432;No;518;519;92;1.07;995;0.77;0.72
489461;No;518;518;92;1.07;1002;0.77;0.72
489490;No;518;518;92;1.07;1009;0.78;0.72
489522;No;518;518;92;1.07;1016;0.78;0.72
489549;No;518;518;92;1.07;1023;0.78;0.72
489581;No;518;518;92;1.07;1030;0.78;0.72
489612;No;518;518;92;1.07;1034;0.78;0.72
489639;No;518;518;92;1.07;1039;0.78;0.72
489699;No;518;518;92;1.07;1043;0.78;0.72
489731;No;518;518;92;1.07;1048;0.78;0.72
489763;No;518;518;92;1.07;1052;0.78;0.72
489793;No;518;518;92;1.07;1056;0.78;0.72
489822;No;518;518;92;1.07;1061;0.78;0.72
489850;No;518;518;92;1.07;1065;0.78;0.72
489880;No;518;518;92;1.07;1074;0.78;0.72
489912;No;518;518;92;1.07;1082;0.78;0.72
489941;No;518;518;92;1.07;1091;0.78;0.72
489999;No;518;518;92;1.07;1100;0.78;0.72
490030;No;518;518;92;1.07;1108;0.78;0.72
490060;No;518;518;92;1.07;1117;0.77;0.72
490089;No;517;517;92;1.07;1125;0.77;0.72
490122;No;517;517;92;1.07;1134;0.77;0.72
490149;No;517;517;92;1.07;1140;0.77;0.72
490181;No;517;517;92;1.07;1146;0.77;0.72
490209;No;517;517;92;1.07;1152;0.78;0.72
490240;No;517;517;92;1.07;1158;0.78;0.73
490300;No;517;517;92;1.07;1164;0.78;0.73
490332;No;517;517;92;1.06;1170;0.78;0.73
490359;No;517;517;92;1.06;1175;0.78;0.73
490392;No;517;517;92;1.06;1181;0.78;0.73
490422;No;517;517;92;1.07;1198;0.78;0.73
490450;No;517;517;92;1.07;1216;0.78;0.73
490497;No;517;517;91;1.07;1233;0.79;0.74
490539;No;517;517;91;1.07;1250;0.79;0.74
490601;No;517;517;91;1.07;1268;0.79;0.74
490629;No;517;517;91;1.07;1285;0.79;0.75
490660;No;517;517;91;1.07;1302;0.79;0.75
490692;No;517;517;91;1.07;1320;0.79;0.75
490720;No;517;517;91;1.07;1318;0.80;0.75
490750;No;517;517;91;1.07;1316;0.80;0.76
490780;No;517;517;91;1.07;1315;0.80;0.76
490811;No;517;517;91;1.07;1313;0.80;0.76
490841;No;517;517;91;1.07;1312;0.80;0.76
490899;No;517;517;91;1.07;1310;0.80;0.76
490930;No;517;517;91;1.07;1308;0.80;0.76
490961;No;517;517;91;1.07;1306;0.80;0.76
490990;No;517;517;91;1.07;1288;0.80;0.76
491021;No;517;517;91;1.08;1270;0.80;0.76
491052;No;516;517;91;1.08;1251;0.80;0.76
491079;No;516;516;91;1.08;1233;0.79;0.76
491112;No;516;516;91;1.08;1214;0.79;0.75
491140;No;516;516;91;1.08;1196;0.79;0.75
491200;No;516;516;91;1.08;1178;0.79;0.75
491231;No;516;516;91;1.08;1159;0.79;0.75
491262;No;516;516;91;1.08;1160;0.79;0.75
491290;No;516;516;91;1.08;1161;0.79;0.75
491323;No;516;516;91;1.08;1162;0.79;0.75
491349;No;516;516;91;1.08;1163;0.79;0.75
491381;No;516;516;91;1.08;1164;0.79;0.75
491412;No;516;516;91;1.08;1165;0.79;0.75
491440;No;516;516;91;1.08;1166;0.79;0.75
491500;No;516;516;91;1.08;1167;0.78;0.74
491532;No;516;516;91;1.08;1165;0.78;0.74
491560;No;516;516;91;1.08;1163;0.78;0.74
491592;No;516;516;91;1.08;1161;0.78;0.74
491623;No;516;516;91;1.08;1158;0.78;0.74
491651;No;516;516;91;1.08;1156;0.78;0.74
491683;No;516;516;91;1.08;1154;0.78;0.74
491711;No;516;516;91;1.08;1152;0.78;0.73
491741;No;516;516;91;1.08;1150;0.77;0.73
491823;No;516;516;91;1.08;1148;0.77;0.73
491862;No;516;516;91;1.08;1146;0.77;0.73
491892;No;516;516;91;1.08;1144;0.77;0.73
491920;No;516;516;91;1.08;1142;0.77;0.73
491952;No;516;516;91;1.08;1140;0.78;0.73
491980;No;516;516;91;1.08;1138;0.78;0.73
492012;No;516;516;91;1.08;1136;0.78;0.73
492040;No;516;516;91;1.08;1134;0.78;0.72
492102;No;516;516;91;1.08;1134;0.78;0.72
492130;No;516;516;91;1.08;1134;0.78;0.72
492161;No;516;516;91;1.08;1135;0.78;0.72
492189;No;516;516;91;1.08;1135;0.78;0.72
492222;No;516;516;91;1.08;1136;0.78;0.73
492251;No;516;516;91;1.08;1136;0.78;0.73
492282;No;516;516;91;1.08;1136;0.78;0.73
492310;No;516;516;91;1.08;1137;0.78;0.73
492342;No;516;516;91;1.08;1138;0.78;0.73
492400;No;516;516;91;1.08;1140;0.78;0.73
492430;No;516;516;91;1.08;1142;0.78;0.73
492467;No;516;516;91;1.08;1144;0.78;0.73
492491;No;516;516;91;1.08;1145;0.79;0.74
492523;No;516;516;91;1.08;1146;0.79;0.74
492551;No;516;516;91;1.08;1148;0.79;0.74
492582;No;516;516;91;1.08;1150;0.79;0.75
492610;No;516;516;91;1.08;1153;0.79;0.75
492642;No;516;516;91;1.08;1156;0.79;0.75
492700;No;516;516;91;1.08;1159;0.79;0.75
492732;No;516;516;91;1.08;1162;0.79;0.75
492762;No;516;516;91;1.08;1165;0.79;0.75
492789;No;516;516;91;1.08;1168;0.78;0.75
492822;No;516;516;91;1.08;1171;0.78;0.75
492850;No;516;516;91;1.08;1174;0.78;0.75
492881;No;516;516;91;1.08;1174;0.78;0.75
492912;No;516;516;91;1.08;1173;0.78;0.75
492939;No;516;516;91;1.08;1173;0.78;0.75
493000;No;516;516;91;1.08;1173;0.78;0.75
493031;No;516;516;91;1.08;1172;0.78;0.75
493090;No;516;516;91;1.08;1172;0.78;0.75
493122;No;516;516;91;1.08;1172;0.78;0.75
493151;No;516;516;91;1.08;1172;0.78;0.74
493182;No;516;516;91;1.08;1173;0.78;0.74
493211;No;516;516;91;1.08;1174;0.78;0.74
493242;No;516;516;91;1.08;1175;0.78;0.75
493300;No;516;516;91;1.08;1176;0.78;0.75
493331;No;516;516;91;1.08;1177;0.78;0.75
493362;No;516;516;91;1.08;1178;0.78;0.75
493389;No;516;516;91;1.08;1179;0.78;0.75
493422;No;516;516;91;1.08;1180;0.78;0.75
493450;No;516;516;91;1.08;1181;0.78;0.76
493481;No;516;516;91;1.08;1182;0.78;0.76
493511;No;516;516;91;1.08;1182;0.78;0.76
493540;No;516;516;91;1.08;1184;0.78;0.76
493600;No;516;516;91;1.08;1184;0.79;0.76
493631;No;516;516;91;1.08;1185;0.79;0.76
493662;No;516;516;91;1.08;1186;0.79;0.76
493690;No;516;516;91;1.08;1187;0.79;0.76
493722;No;516;516;91;1.08;1189;0.79;0.76
493752;No;516;516;91;1.08;1192;0.79;0.76
493779;No;516;516;91;1.08;1194;0.79;0.76
493812;No;516;516;91;1.08;1196;0.79;0.76
493840;No;516;516;91;1.08;1198;0.79;0.76
493903;No;516;516;91;1.08;1201;0.79;0.76
493931;No;516;516;91;1.08;1203;0.79;0.76
493962;No;516;516;91;1.08;1205;0.79;0.76
493990;No;516;516;91;1.08;1205;0.79;0.76
494021;No;516;516;91;1.08;1204;0.79;0.76
494051;No;516;516;91;1.08;1204;0.79;0.76
494082;No;516;516;91;1.08;1203;0.79;0.76
494112;No;516;516;91;1.08;1202;0.79;0.76
494139;No;516;516;91;1.08;1202;0.79;0.76
494200;No;516;516;91;1.08;1201;0.79;0.76
494232;No;516;516;91;1.08;1201;0.79;0.76
494262;No;516;516;91;1.08;1196;0.79;0.76
494292;No;516;516;91;1.08;1192;0.79;0.76
494336;No;516;516;91;1.08;1188;0.79;0.76
494381;No;516;516;91;1.08;1184;0.79;0.76
494412;No;516;516;91;1.07;1179;0.79;0.75
494440;No;516;516;91;1.07;1175;0.79;0.75
494501;No;516;516;91;1.07;1170;0.79;0.75
494531;No;516;516;91;1.07;1166;0.79;0.75
494562;No;516;516;91;1.07;1163;0.79;0.75
494590;No;516;516;91;1.07;1159;0.79;0.75
494622;No;516;516;91;1.07;1156;0.79;0.75
494652;No;516;516;91;1.07;1152;0.79;0.75
494681;No;516;516;91;1.07;1149;0.79;0.75
494712;No;516;516;91;1.07;1145;0.79;0.75
494740;No;516;516;91;1.07;1142;0.80;0.75
494799;No;516;516;91;1.07;1138;0.80;0.74
494831;No;516;516;91;1.07;1133;0.80;0.74
494863;No;516;516;91;1.07;1128;0.80;0.74
494891;No;516;516;91;1.07;1123;0.80;0.74
494924;No;516;515;91;1.07;1118;0.80;0.74
494951;No;516;515;91;1.07;1113;0.80;0.74
494980;No;516;515;91;1.07;1108;0.80;0.74
495012;No;515;515;91;1.07;1103;0.80;0.74
495040;No;515;515;91;1.07;1098;0.80;0.74
495101;No;515;515;91;1.07;1092;0.80;0.74
