time(ms);MISFIRE;CATEMP11(°C);CATEMP21(°C);ECT(°C);RPM(1/min);O2S12(V);O2S22(V);MISFIRE_MON;MFF_LOAD(%);MFF_THR_ANG(%);MISF_EVAL;KNK_CNTR_CYL1( );KNK_CNTR_CYL2( );KNK_CNTR_CYL3( );KNK_CNTR_CYL4( );KNK_CNTR_CYL5( );KNK_CNTR_CYL6( )
275677;No;661;661;95;1158;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
275705;No;661;661;95;1152;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
275735;No;661;661;95;1147;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
275766;No;661;661;95;1141;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
275796;No;661;661;95;1136;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
275825;No;660;661;95;1130;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
275855;No;660;660;95;1124;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
275896;No;660;660;95;1119;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
275917;No;660;660;95;1113;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
275979;No;660;660;95;1108;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276007;No;660;660;95;1102;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276034;No;660;660;95;1097;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276066;No;660;660;95;1091;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276095;No;660;660;95;1086;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276125;No;660;660;95;1080;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276156;No;660;660;95;1082;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276186;No;660;660;95;1083;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276215;No;660;660;95;1084;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276278;No;660;660;95;1086;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276304;No;660;660;95;1087;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276336;No;660;660;95;1088;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276366;No;660;660;95;1090;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276394;No;660;660;95;1091;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276425;No;660;660;95;1092;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276456;No;660;660;95;1094;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276484;No;660;660;95;1095;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276516;No;660;660;95;1096;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276577;No;660;659;95;1098;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276605;No;660;659;95;1099;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276635;No;659;659;95;1101;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276665;No;659;659;95;1102;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276696;No;659;659;95;1104;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276726;No;659;659;95;1103;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276757;No;659;659;95;1102;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276785;No;659;659;95;1101;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276818;No;659;659;95;1100;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276879;No;659;659;95;1100;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276908;No;659;659;95;1099;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276938;No;659;659;95;1098;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276965;No;659;659;95;1098;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
276996;No;659;659;95;1097;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277026;No;659;658;95;1096;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277056;No;659;658;95;1095;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277085;No;658;658;95;1094;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277116;No;658;658;95;1094;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277199;No;658;658;95;1093;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277235;No;658;658;95;1092;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277267;No;658;658;95;1092;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277296;No;658;658;95;1091;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277327;No;658;658;95;1088;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277355;No;658;658;95;1084;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277385;No;658;658;95;1081;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277416;No;658;658;95;1078;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277478;No;658;658;95;1075;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277504;No;658;658;95;1072;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277534;No;658;658;95;1068;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277565;No;658;658;95;1065;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277595;No;658;658;95;1062;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277624;No;658;658;95;1058;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277655;No;657;657;95;1055;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277685;No;657;657;95;1052;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277717;No;657;657;95;1049;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277779;No;657;657;95;1046;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277805;No;657;657;95;1042;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277836;No;657;657;95;1039;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277866;No;657;657;95;1036;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277896;No;657;657;95;1031;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277926;No;657;657;95;1026;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277956;No;657;657;95;1020;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
277987;No;657;657;95;1015;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278015;No;657;657;95;1010;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278086;No;657;657;95;1004;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278105;No;657;657;95;999;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278137;No;657;657;95;994;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278165;No;657;657;95;988;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278196;No;656;656;95;983;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278225;No;656;656;95;978;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278255;No;656;656;95;973;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278285;No;656;656;95;967;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278316;No;656;656;95;962;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278377;No;656;656;95;957;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278405;No;656;656;95;952;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278434;No;656;656;95;946;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278495;No;656;656;95;951;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278525;No;656;656;95;955;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278554;No;656;656;95;960;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278585;No;656;656;95;964;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278614;No;656;656;95;968;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278677;No;656;656;95;972;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278705;No;656;656;95;977;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278736;No;656;656;95;981;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278766;No;656;656;95;986;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278796;No;656;655;95;990;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278824;No;656;655;95;994;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278856;No;655;655;95;999;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278886;No;655;655;95;1003;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278916;No;655;655;95;1008;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
278981;No;655;655;95;1012;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279006;No;655;655;95;1016;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279036;No;655;655;95;1021;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279067;No;655;655;95;1020;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279094;No;655;655;95;1019;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279125;No;655;655;95;1018;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279155;No;655;655;95;1017;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279185;No;655;655;95;1016;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279217;No;655;655;95;1015;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279277;No;655;655;95;1014;0.69;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279304;No;655;655;95;1014;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279335;No;655;655;95;1012;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279365;No;655;655;95;1012;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279396;No;655;655;95;1011;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279424;No;654;654;95;1010;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279457;No;654;654;95;1009;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279485;No;654;654;95;1008;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279515;No;654;654;95;1007;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279577;No;654;654;95;1006;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279606;No;654;654;95;1005;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279634;No;654;654;95;1006;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279666;No;654;654;95;1006;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279696;No;654;654;95;1007;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279736;No;654;654;95;1007;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279755;No;654;654;95;1008;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279785;No;654;654;95;1008;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279815;No;654;654;95;1008;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279879;No;654;654;95;1009;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279904;No;654;654;95;1010;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279935;No;654;654;95;1010;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279964;No;654;654;95;1010;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
279997;No;653;654;95;1011;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280026;No;653;653;95;1011;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280058;No;653;653;95;1012;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280086;No;653;653;95;1012;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280116;No;653;653;95;1013;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280177;No;653;653;95;1013;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280205;No;653;653;95;1005;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280236;No;653;653;95;997;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280266;No;653;653;95;989;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280294;No;653;653;95;981;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280325;No;653;653;95;973;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280356;No;653;653;95;965;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280386;No;653;653;95;956;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280415;No;653;653;95;948;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280480;No;653;653;95;940;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280506;No;653;653;95;932;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280536;No;653;653;95;924;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280564;No;653;653;95;916;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280595;No;653;653;95;908;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280625;No;653;652;95;900;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280656;No;652;652;95;892;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280687;No;652;652;95;884;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280715;No;652;652;95;876;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280777;No;652;652;95;878;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280805;No;652;652;95;880;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280836;No;652;652;95;882;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280865;No;652;652;95;885;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280898;No;652;652;95;887;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280926;No;652;652;95;890;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280954;No;652;652;95;892;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
280986;No;652;652;95;894;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281018;No;652;652;95;896;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281078;No;652;652;95;899;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281107;No;652;652;95;901;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281135;No;652;652;95;904;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281165;No;652;652;95;906;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281196;No;652;652;95;908;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281224;No;652;652;95;910;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281254;No;652;652;95;913;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281285;No;652;652;95;915;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281316;No;652;652;95;915;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281378;No;652;652;95;914;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281406;No;651;652;95;914;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281434;No;651;651;95;914;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281466;No;651;651;95;914;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281496;No;651;651;95;913;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281526;No;651;651;95;913;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281556;No;651;651;95;912;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281586;No;651;651;95;912;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281614;No;651;651;95;912;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281677;No;651;651;95;912;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281709;No;651;651;95;911;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281735;No;651;651;95;911;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281766;No;651;651;95;911;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281794;No;651;651;95;910;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281826;No;651;651;95;910;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281856;No;651;651;95;910;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281887;No;651;651;95;908;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281915;No;651;651;95;906;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
281979;No;651;651;95;904;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282006;No;650;651;95;902;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282034;No;650;650;95;900;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282066;No;650;650;95;898;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282096;No;650;650;95;896;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282125;No;650;650;95;894;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282156;No;650;650;95;892;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282186;No;650;650;95;890;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282214;No;650;650;95;888;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282298;No;650;650;95;886;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282334;No;650;650;95;884;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282366;No;650;650;95;882;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282395;No;650;650;95;881;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282429;No;650;650;95;879;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282454;No;650;650;95;877;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282486;No;650;650;95;886;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282516;No;650;650;95;895;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282577;No;650;650;95;904;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282606;No;650;650;95;913;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282634;No;649;650;95;922;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282665;No;649;649;95;931;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282695;No;649;649;95;940;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282727;No;649;649;94;949;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282758;No;649;649;94;958;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282787;No;649;649;94;968;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282816;No;649;649;94;976;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282878;No;649;649;94;986;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282906;No;649;649;94;995;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282936;No;649;649;94;1004;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282967;No;649;649;94;1013;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
282995;No;649;649;94;1022;0.69;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283025;No;649;649;94;1031;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283067;No;649;649;94;1024;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283085;No;648;648;94;1018;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283116;No;648;648;94;1011;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283178;No;648;648;94;1004;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283207;No;648;648;94;998;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283234;No;648;648;94;991;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283267;No;648;648;94;985;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283294;No;648;648;94;978;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283326;No;648;648;94;972;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283355;No;648;648;94;965;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283386;No;648;648;94;958;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283417;No;648;648;94;952;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283478;No;648;648;94;945;0.68;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283506;No;648;648;94;938;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283536;No;648;648;94;932;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283576;No;648;648;94;925;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283595;No;648;648;94;918;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283626;No;648;648;94;912;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283654;No;648;648;94;906;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283684;No;648;647;94;899;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283715;No;647;647;94;893;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283777;No;647;647;94;886;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283805;No;647;647;94;880;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283836;No;647;647;94;874;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283866;No;647;647;94;867;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283895;No;647;647;94;861;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283926;No;647;647;94;854;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283955;No;647;647;94;848;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
283986;No;647;647;94;842;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284016;No;647;647;94;835;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284047;No;647;647;94;829;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284076;No;647;647;94;822;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284106;No;647;647;94;816;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284133;No;647;647;94;810;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284164;No;647;647;94;804;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284194;No;646;647;94;799;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284226;No;646;646;94;794;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284256;No;646;646;94;789;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284285;No;646;646;94;784;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284315;No;646;646;94;778;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284376;No;646;646;94;774;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284406;No;646;646;94;768;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284436;No;646;646;94;763;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284464;No;646;646;94;758;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284496;No;646;646;94;753;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284525;No;646;646;94;748;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284556;No;646;646;94;742;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284586;No;646;646;94;738;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284615;No;646;646;94;732;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284676;No;646;646;94;727;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284708;No;646;646;94;722;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284737;No;645;646;94;720;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284764;No;645;645;94;718;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
284796;No;645;645;94;716;0.68;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
